age,monthly_income,loan_amount,tenure_months,num_credit_lines,job_type,education_level,city,marital_status,has_previous_default,target
29.0,27758977.0,29304494.0,15.0,10.0,civil_servant,master,Surabaya,married,0.0,0
56.0,29165151.0,54971739.0,10.0,6.0,entrepreneur,master,Jakarta,divorced,1.0,0
41.0,6332951.0,63955107.0,61.0,9.0,employee,master,Bekasi,single,0.0,0
35.0,25771067.0,42899096.0,67.0,9.0,freelance,bachelor,Jakarta,single,0.0,1
30.0,14967763.0,54150889.0,38.0,2.0,civil_servant,diploma,Bandung,married,0.0,1
59.0,32602691.0,48670133.0,57.0,8.0,civil_servant,bachelor,Yogyakarta,divorced,0.0,0
37.0,3561258.0,25694740.0,12.0,6.0,employee,diploma,Bekasi,married,0.0,1
45.0,30010663.0,44874635.0,59.0,7.0,employee,diploma,Surabaya,single,0.0,0
38.0,19631469.0,23198804.0,21.0,6.0,freelance,master,Bekasi,single,0.0,0
22.0,13932068.0,67053856.0,42.0,6.0,employee,diploma,Surabaya,single,0.0,0
33.0,8714445.0,18579449.0,68.0,7.0,freelance,diploma,Jakarta,divorced,0.0,1
37.0,24415780.0,22558093.0,67.0,5.0,employee,high_school,Jakarta,single,0.0,1
31.0,10836993.0,51975280.0,13.0,0.0,freelance,high_school,Jakarta,married,1.0,1
51.0,4811988.0,31816767.0,38.0,5.0,employee,master,Bekasi,married,0.0,1
59.0,21904106.0,33145681.0,32.0,2.0,freelance,high_school,Surabaya,divorced,0.0,0
34.0,12627199.0,16988117.0,12.0,9.0,employee,diploma,Bekasi,divorced,0.0,0
28.0,9868381.0,12750543.0,54.0,10.0,employee,bachelor,Surabaya,single,0.0,0
37.0,20564357.0,10237192.0,51.0,8.0,civil_servant,high_school,Jakarta,single,0.0,0
24.0,4312777.0,54904444.0,22.0,8.0,entrepreneur,bachelor,Surabaya,married,0.0,1
36.0,18189970.0,9927404.0,58.0,10.0,freelance,high_school,Yogyakarta,married,0.0,0
32.0,6643977.0,70211298.0,7.0,8.0,employee,high_school,Bekasi,married,0.0,0
44.0,28111194.0,59881254.0,72.0,1.0,entrepreneur,high_school,Jakarta,divorced,0.0,1
30.0,6193795.0,74197169.0,17.0,6.0,civil_servant,high_school,Yogyakarta,married,0.0,1
52.0,11922142.0,16875911.0,70.0,8.0,entrepreneur,diploma,Surabaya,single,0.0,0
32.0,9774073.0,71263616.0,46.0,10.0,entrepreneur,diploma,Bekasi,single,1.0,1
46.0,30463092.0,77118156.0,64.0,4.0,entrepreneur,diploma,Yogyakarta,married,0.0,0
52.0,12306333.0,18188652.0,7.0,9.0,freelance,bachelor,Jakarta,married,0.0,1
53.0,16119624.0,38600215.0,17.0,10.0,freelance,bachelor,Bekasi,single,1.0,1
51.0,20532419.0,37255285.0,27.0,10.0,entrepreneur,bachelor,Yogyakarta,married,0.0,1
36.0,16820322.0,65467451.0,14.0,5.0,freelance,diploma,Surabaya,married,0.0,0
57.0,33137229.0,15988956.0,17.0,5.0,civil_servant,master,Bandung,single,0.0,0
30.0,3564818.0,56946813.0,30.0,4.0,civil_servant,master,Bandung,divorced,0.0,1
36.0,31091248.0,69845293.0,29.0,3.0,employee,diploma,Yogyakarta,single,0.0,0
60.0,22631304.0,30642873.0,51.0,0.0,freelance,master,Surabaya,married,0.0,1
41.0,5412491.0,28136327.0,16.0,4.0,civil_servant,diploma,Bandung,divorced,0.0,1
42.0,17639324.0,3757548.0,37.0,3.0,employee,master,Yogyakarta,married,0.0,0
21.0,6060290.0,34290657.0,11.0,3.0,civil_servant,bachelor,Yogyakarta,married,0.0,1
58.0,7212161.0,35605821.0,63.0,2.0,civil_servant,high_school,Jakarta,divorced,0.0,0
55.0,15729286.0,24778992.0,24.0,3.0,freelance,high_school,Jakarta,divorced,0.0,0
49.0,27917277.0,21414939.0,28.0,8.0,freelance,high_school,Surabaya,divorced,0.0,0
24.0,28115757.0,20235887.0,38.0,4.0,civil_servant,master,Yogyakarta,divorced,0.0,1
35.0,31378020.0,49796317.0,56.0,4.0,civil_servant,bachelor,Jakarta,single,0.0,0
52.0,9894630.0,79632790.0,20.0,7.0,entrepreneur,diploma,Bandung,divorced,0.0,1
36.0,9935682.0,14228098.0,45.0,5.0,employee,bachelor,Bekasi,married,1.0,1
55.0,8726525.0,56588104.0,69.0,6.0,civil_servant,diploma,Jakarta,single,0.0,1
25.0,25382616.0,42872244.0,32.0,9.0,entrepreneur,bachelor,Jakarta,single,0.0,0
30.0,15250257.0,57183890.0,67.0,2.0,freelance,diploma,Bekasi,single,0.0,1
23.0,31790468.0,11956015.0,13.0,2.0,freelance,high_school,Bekasi,married,1.0,1
48.0,16609588.0,73916442.0,61.0,1.0,entrepreneur,master,Jakarta,married,0.0,0
51.0,13395080.0,66888354.0,14.0,8.0,freelance,high_school,Jakarta,single,0.0,1
50.0,14808479.0,64750369.0,28.0,8.0,employee,master,Jakarta,divorced,1.0,1
57.0,6041006.0,3956083.0,42.0,7.0,freelance,master,Yogyakarta,divorced,0.0,1
50.0,23993306.0,24762333.0,21.0,10.0,employee,bachelor,Bekasi,married,0.0,0
27.0,33381765.0,1438033.0,50.0,2.0,employee,high_school,Bandung,married,0.0,0
57.0,33548352.0,77413957.0,31.0,2.0,employee,diploma,Surabaya,married,0.0,0
30.0,14147568.0,33735101.0,42.0,5.0,freelance,master,Jakarta,married,0.0,0
49.0,18043031.0,32483607.0,45.0,4.0,civil_servant,high_school,Surabaya,married,0.0,1
28.0,28504045.0,54854264.0,14.0,1.0,civil_servant,master,Bandung,single,0.0,0
28.0,16387673.0,71283894.0,50.0,2.0,entrepreneur,high_school,Surabaya,divorced,0.0,1
31.0,19497413.0,35428353.0,48.0,8.0,employee,diploma,Surabaya,divorced,0.0,1
31.0,11318980.0,16693286.0,43.0,1.0,freelance,diploma,Surabaya,married,0.0,0
57.0,11216652.0,17772178.0,7.0,9.0,freelance,diploma,Jakarta,divorced,0.0,0
54.0,3829200.0,39553621.0,34.0,5.0,civil_servant,bachelor,Bandung,single,1.0,1
44.0,3067759.0,2193655.0,51.0,5.0,civil_servant,bachelor,Surabaya,married,1.0,0
27.0,4727189.0,21239307.0,48.0,4.0,freelance,high_school,Bekasi,single,0.0,0
35.0,5949170.0,52514775.0,8.0,7.0,freelance,diploma,Yogyakarta,divorced,0.0,1
29.0,12658118.0,79767075.0,26.0,6.0,entrepreneur,high_school,Surabaya,married,0.0,0
49.0,32266417.0,27685207.0,33.0,6.0,employee,bachelor,Bekasi,single,0.0,0
46.0,15527636.0,26283964.0,67.0,1.0,civil_servant,master,Bekasi,married,0.0,0
31.0,16224623.0,61259265.0,53.0,1.0,employee,bachelor,Jakarta,single,0.0,0
30.0,11056407.0,23519171.0,35.0,4.0,entrepreneur,diploma,Jakarta,divorced,0.0,0
47.0,20357881.0,8847024.0,42.0,0.0,employee,diploma,Bekasi,married,0.0,0
25.0,32530604.0,49140044.0,48.0,0.0,employee,high_school,Surabaya,divorced,0.0,0
51.0,9045305.0,46289035.0,23.0,8.0,entrepreneur,bachelor,Bekasi,single,1.0,1
40.0,7095633.0,64438804.0,58.0,3.0,civil_servant,high_school,Bekasi,divorced,0.0,0
51.0,7871731.0,2523676.0,69.0,3.0,civil_servant,master,Bekasi,divorced,0.0,0
52.0,7424025.0,2781685.0,64.0,10.0,entrepreneur,diploma,Bandung,divorced,1.0,0
42.0,3029841.0,68913011.0,48.0,5.0,freelance,diploma,Jakarta,single,1.0,0
53.0,14661544.0,25715661.0,26.0,2.0,civil_servant,diploma,Jakarta,divorced,1.0,1
45.0,17623604.0,31551025.0,28.0,2.0,civil_servant,master,Bandung,single,0.0,0
23.0,15257666.0,28156183.0,50.0,2.0,employee,diploma,Surabaya,single,0.0,0
25.0,11652850.0,50272061.0,64.0,0.0,civil_servant,bachelor,Surabaya,single,0.0,1
44.0,26892665.0,40821256.0,46.0,8.0,entrepreneur,bachelor,Bekasi,divorced,0.0,0
57.0,23766933.0,56458084.0,52.0,7.0,freelance,high_school,Jakarta,divorced,0.0,1
52.0,15644305.0,26106572.0,65.0,4.0,civil_servant,high_school,Bekasi,married,0.0,1
56.0,13936761.0,61103806.0,9.0,5.0,freelance,bachelor,Bandung,divorced,0.0,0
40.0,24455865.0,33807014.0,21.0,5.0,freelance,diploma,Surabaya,single,0.0,1
54.0,15560800.0,9852264.0,47.0,3.0,freelance,diploma,Bandung,single,0.0,0
60.0,6336483.0,16079817.0,63.0,0.0,civil_servant,master,Bandung,single,0.0,1
49.0,31622964.0,63288874.0,8.0,8.0,freelance,diploma,Surabaya,single,0.0,0
49.0,27231057.0,38694752.0,48.0,2.0,entrepreneur,diploma,Surabaya,married,0.0,0
60.0,9701380.0,52651191.0,40.0,2.0,employee,high_school,Jakarta,divorced,0.0,0
42.0,4391346.0,33601343.0,49.0,10.0,civil_servant,high_school,Surabaya,married,0.0,0
51.0,16088981.0,59585162.0,21.0,9.0,freelance,bachelor,Bandung,single,0.0,0
27.0,31657649.0,16857247.0,36.0,4.0,freelance,high_school,Surabaya,married,0.0,0
43.0,31877035.0,38142659.0,15.0,6.0,freelance,diploma,Bekasi,single,0.0,0
34.0,29868331.0,54262097.0,41.0,8.0,employee,high_school,Surabaya,single,0.0,1
44.0,15492057.0,31373768.0,33.0,10.0,civil_servant,high_school,Jakarta,married,0.0,0
45.0,31479786.0,75626221.0,25.0,9.0,civil_servant,high_school,Bekasi,divorced,0.0,1
39.0,17386121.0,45534889.0,11.0,9.0,civil_servant,master,Bekasi,single,0.0,1
32.0,7096669.0,30509465.0,35.0,0.0,freelance,master,Jakarta,single,0.0,0
51.0,13309310.0,26238958.0,69.0,8.0,employee,diploma,Bandung,single,0.0,1
48.0,26116675.0,64521005.0,21.0,7.0,employee,high_school,Bekasi,married,0.0,1
60.0,23052968.0,14382831.0,11.0,10.0,freelance,bachelor,Surabaya,married,0.0,0
23.0,31183593.0,8525430.0,58.0,8.0,freelance,diploma,Surabaya,divorced,0.0,0
57.0,8001915.0,57380643.0,25.0,2.0,civil_servant,bachelor,Jakarta,single,0.0,0
31.0,32303886.0,67385729.0,43.0,2.0,employee,bachelor,Jakarta,married,0.0,1
30.0,27375451.0,45386055.0,57.0,0.0,employee,high_school,Jakarta,single,0.0,0
24.0,31704749.0,53956249.0,33.0,0.0,civil_servant,high_school,Bekasi,single,1.0,0
28.0,26332932.0,31275750.0,67.0,2.0,freelance,diploma,Bandung,divorced,0.0,0
33.0,18703112.0,11210885.0,69.0,6.0,freelance,bachelor,Bandung,divorced,0.0,1
54.0,22035386.0,3475492.0,44.0,5.0,civil_servant,bachelor,Jakarta,married,0.0,0
44.0,25345464.0,3869900.0,36.0,0.0,entrepreneur,master,Bandung,divorced,1.0,1
57.0,31881601.0,69641710.0,46.0,9.0,civil_servant,diploma,Bandung,married,0.0,0
42.0,33523511.0,50170501.0,40.0,5.0,civil_servant,master,Bandung,married,0.0,1
52.0,34866270.0,21961175.0,10.0,0.0,civil_servant,diploma,Surabaya,married,0.0,0
31.0,12849918.0,73415477.0,31.0,0.0,civil_servant,diploma,Jakarta,divorced,1.0,0
55.0,5048171.0,42029804.0,10.0,2.0,freelance,diploma,Bandung,divorced,1.0,1
59.0,6912278.0,27809348.0,13.0,2.0,employee,high_school,Bandung,divorced,0.0,0
35.0,33344911.0,7635011.0,38.0,8.0,entrepreneur,high_school,Bekasi,divorced,0.0,0
40.0,7605367.0,24719211.0,62.0,5.0,freelance,diploma,Yogyakarta,married,0.0,1
50.0,30627481.0,58682527.0,26.0,2.0,civil_servant,diploma,Bekasi,divorced,1.0,1
40.0,21912010.0,10613168.0,65.0,4.0,entrepreneur,diploma,Bandung,divorced,0.0,1
32.0,18296060.0,14664036.0,40.0,2.0,civil_servant,bachelor,Jakarta,divorced,0.0,0
23.0,29936055.0,24763471.0,35.0,4.0,employee,master,Bekasi,married,0.0,1
27.0,22051864.0,50313293.0,53.0,2.0,entrepreneur,master,Surabaya,single,0.0,1
44.0,26614618.0,75066651.0,25.0,5.0,entrepreneur,bachelor,Jakarta,married,0.0,0
51.0,31400157.0,3418740.0,66.0,5.0,civil_servant,diploma,Bandung,single,1.0,1
45.0,20872040.0,38421202.0,16.0,5.0,employee,high_school,Bekasi,divorced,0.0,0
60.0,25371144.0,46601581.0,9.0,0.0,civil_servant,high_school,Bekasi,married,0.0,1
26.0,8927143.0,27866629.0,56.0,0.0,freelance,diploma,Surabaya,single,0.0,0
44.0,16408296.0,32414756.0,22.0,2.0,freelance,diploma,Bekasi,divorced,0.0,0
46.0,18837160.0,39679670.0,14.0,9.0,employee,diploma,Bekasi,married,0.0,1
53.0,15072539.0,19260510.0,62.0,5.0,civil_servant,high_school,Bekasi,married,1.0,0
22.0,33529876.0,62566014.0,51.0,8.0,civil_servant,diploma,Yogyakarta,single,0.0,1
39.0,24133143.0,40237412.0,62.0,10.0,civil_servant,diploma,Bandung,married,0.0,1
46.0,16958833.0,76248362.0,6.0,9.0,entrepreneur,master,Bandung,married,0.0,1
38.0,34443286.0,42392686.0,52.0,9.0,employee,diploma,Bekasi,divorced,1.0,1
47.0,19988790.0,50242782.0,53.0,5.0,entrepreneur,diploma,Yogyakarta,married,0.0,1
29.0,14754063.0,5191659.0,59.0,10.0,freelance,diploma,Jakarta,married,0.0,0
30.0,16372919.0,75172604.0,46.0,8.0,freelance,diploma,Bandung,single,0.0,1
44.0,15545002.0,19295263.0,6.0,5.0,civil_servant,high_school,Yogyakarta,divorced,1.0,1
46.0,30264583.0,31006179.0,11.0,4.0,employee,high_school,Bandung,single,0.0,1
53.0,17421047.0,21379192.0,31.0,5.0,entrepreneur,diploma,Surabaya,single,0.0,0
50.0,24906303.0,35742772.0,14.0,9.0,entrepreneur,bachelor,Jakarta,divorced,0.0,0
26.0,24225924.0,46324626.0,12.0,9.0,employee,master,Surabaya,divorced,0.0,1
38.0,16403305.0,31813028.0,31.0,7.0,civil_servant,high_school,Yogyakarta,married,0.0,0
33.0,24058931.0,70931414.0,57.0,5.0,freelance,master,Yogyakarta,single,0.0,1
32.0,27778737.0,15429935.0,21.0,10.0,civil_servant,diploma,Yogyakarta,married,0.0,0
41.0,14645619.0,21768349.0,47.0,8.0,civil_servant,high_school,Yogyakarta,single,0.0,0
23.0,34753297.0,16773237.0,35.0,2.0,civil_servant,diploma,Bandung,married,0.0,0
26.0,31050630.0,67666126.0,28.0,1.0,civil_servant,diploma,Surabaya,divorced,0.0,1
28.0,25866078.0,38358952.0,34.0,0.0,employee,diploma,Bandung,married,0.0,0
44.0,23318421.0,78896918.0,68.0,9.0,employee,bachelor,Yogyakarta,single,1.0,1
39.0,9566651.0,65014218.0,15.0,4.0,employee,diploma,Surabaya,divorced,0.0,0
41.0,5540785.0,8659479.0,34.0,5.0,civil_servant,diploma,Surabaya,divorced,0.0,0
32.0,23746542.0,7145482.0,47.0,4.0,civil_servant,master,Jakarta,single,0.0,1
23.0,14389116.0,31683997.0,41.0,5.0,civil_servant,bachelor,Bekasi,divorced,1.0,1
49.0,29765648.0,54148480.0,33.0,4.0,civil_servant,diploma,Bekasi,divorced,0.0,0
41.0,11480444.0,76422085.0,52.0,10.0,freelance,bachelor,Bekasi,divorced,0.0,1
41.0,18142127.0,2348102.0,23.0,4.0,civil_servant,high_school,Surabaya,married,0.0,0
21.0,31117008.0,57028357.0,15.0,3.0,civil_servant,master,Bekasi,married,0.0,1
58.0,23592954.0,41544297.0,59.0,8.0,civil_servant,high_school,Surabaya,single,0.0,0
40.0,21979776.0,42850884.0,30.0,5.0,civil_servant,master,Bandung,married,0.0,1
29.0,28983739.0,63338263.0,35.0,9.0,civil_servant,bachelor,Bekasi,single,0.0,1
47.0,31729103.0,6051338.0,41.0,6.0,civil_servant,high_school,Jakarta,single,0.0,1
29.0,17706059.0,35258119.0,18.0,3.0,civil_servant,bachelor,Yogyakarta,single,0.0,0
42.0,9215757.0,65627854.0,15.0,1.0,freelance,high_school,Bandung,divorced,0.0,0
39.0,25714228.0,49980689.0,17.0,7.0,freelance,master,Bekasi,divorced,0.0,0
26.0,20944403.0,4026129.0,44.0,2.0,employee,master,Bandung,divorced,0.0,0
39.0,5442122.0,39953029.0,19.0,6.0,entrepreneur,high_school,Bandung,divorced,0.0,1
36.0,19864491.0,43603584.0,64.0,10.0,entrepreneur,high_school,Bekasi,divorced,0.0,0
60.0,23283973.0,64182361.0,71.0,4.0,freelance,diploma,Yogyakarta,married,0.0,1
35.0,32322919.0,8489315.0,68.0,10.0,employee,diploma,Surabaya,married,0.0,0
56.0,25333326.0,75370631.0,6.0,5.0,employee,high_school,Yogyakarta,divorced,0.0,0
25.0,34846609.0,38699059.0,19.0,1.0,freelance,master,Bekasi,single,0.0,0
30.0,25581151.0,50547953.0,58.0,6.0,freelance,bachelor,Surabaya,divorced,1.0,0
28.0,28161074.0,32234809.0,10.0,0.0,freelance,master,Surabaya,divorced,0.0,0
30.0,31774102.0,15852471.0,39.0,2.0,entrepreneur,diploma,Bekasi,single,0.0,0
55.0,4340960.0,46602041.0,56.0,3.0,entrepreneur,diploma,Bandung,married,0.0,1
50.0,24806330.0,59540435.0,23.0,2.0,entrepreneur,master,Yogyakarta,single,0.0,0
60.0,14795230.0,28257330.0,65.0,9.0,entrepreneur,high_school,Bekasi,married,0.0,1
23.0,11750283.0,25167343.0,59.0,2.0,entrepreneur,diploma,Yogyakarta,single,0.0,1
41.0,17450272.0,67011637.0,51.0,1.0,freelance,high_school,Bandung,single,0.0,1
31.0,14263725.0,51807504.0,13.0,9.0,civil_servant,diploma,Surabaya,married,0.0,1
21.0,28424688.0,35235781.0,21.0,6.0,civil_servant,high_school,Surabaya,single,1.0,1
29.0,22815926.0,16954666.0,56.0,6.0,employee,bachelor,Bandung,single,0.0,0
28.0,29100069.0,10664726.0,33.0,6.0,employee,bachelor,Bandung,married,0.0,0
31.0,17755922.0,22496411.0,54.0,6.0,entrepreneur,bachelor,Bandung,single,0.0,1
37.0,3125054.0,74750989.0,41.0,4.0,entrepreneur,master,Jakarta,single,0.0,1
56.0,26236904.0,16701418.0,50.0,10.0,freelance,bachelor,Bekasi,divorced,1.0,0
23.0,33888589.0,46207092.0,59.0,7.0,civil_servant,diploma,Jakarta,married,0.0,0
37.0,31711306.0,41967720.0,42.0,0.0,freelance,master,Yogyakarta,single,0.0,0
38.0,33620938.0,16159742.0,17.0,2.0,civil_servant,diploma,Yogyakarta,married,0.0,1
48.0,7428211.0,78209308.0,46.0,2.0,civil_servant,bachelor,Bekasi,divorced,0.0,1
21.0,13396701.0,31332114.0,17.0,3.0,employee,high_school,Yogyakarta,single,0.0,1
42.0,26950195.0,29096965.0,63.0,5.0,civil_servant,high_school,Surabaya,single,0.0,1
57.0,5895520.0,50692241.0,27.0,4.0,entrepreneur,high_school,Jakarta,single,0.0,0
43.0,14554245.0,71930117.0,43.0,3.0,entrepreneur,master,Jakarta,single,0.0,0
45.0,12583446.0,78284172.0,52.0,10.0,entrepreneur,high_school,Surabaya,married,0.0,1
54.0,33910894.0,70325966.0,62.0,4.0,employee,high_school,Bekasi,divorced,0.0,0
44.0,16052459.0,39796421.0,33.0,9.0,freelance,bachelor,Surabaya,married,0.0,1
29.0,16086833.0,65261967.0,24.0,2.0,entrepreneur,bachelor,Bandung,divorced,0.0,1
29.0,19181129.0,24611842.0,18.0,6.0,civil_servant,diploma,Bandung,divorced,0.0,1
45.0,25837191.0,28645190.0,45.0,5.0,civil_servant,diploma,Bandung,married,0.0,1
44.0,5057103.0,67637679.0,49.0,8.0,employee,master,Jakarta,divorced,0.0,1
46.0,16605819.0,15147260.0,8.0,1.0,employee,high_school,Yogyakarta,single,0.0,0
27.0,17474176.0,37659451.0,9.0,10.0,entrepreneur,diploma,Jakarta,single,1.0,1
40.0,27204721.0,77913833.0,20.0,5.0,civil_servant,diploma,Surabaya,married,0.0,0
54.0,17999790.0,72913935.0,69.0,10.0,freelance,high_school,Bandung,single,0.0,1
40.0,29445584.0,31911628.0,19.0,5.0,freelance,master,Bandung,married,0.0,0
59.0,17556704.0,56117625.0,60.0,10.0,freelance,bachelor,Surabaya,divorced,0.0,1
24.0,13516354.0,59401096.0,48.0,3.0,employee,high_school,Jakarta,single,0.0,1
35.0,17170030.0,56694705.0,64.0,1.0,freelance,master,Bekasi,married,0.0,0
34.0,33142585.0,28360978.0,64.0,8.0,entrepreneur,diploma,Bekasi,single,0.0,1
57.0,32635884.0,51612604.0,23.0,0.0,civil_servant,diploma,Bekasi,divorced,0.0,1
43.0,27079558.0,13121087.0,49.0,1.0,entrepreneur,diploma,Yogyakarta,divorced,0.0,0
56.0,14379965.0,41250268.0,53.0,5.0,civil_servant,bachelor,Jakarta,divorced,1.0,1
33.0,24215472.0,1193016.0,9.0,7.0,freelance,bachelor,Yogyakarta,divorced,0.0,0
44.0,29228556.0,4581697.0,21.0,6.0,freelance,bachelor,Yogyakarta,married,0.0,0
57.0,15279297.0,76624709.0,33.0,10.0,civil_servant,high_school,Bekasi,single,0.0,1
48.0,11320269.0,49058787.0,59.0,5.0,employee,high_school,Yogyakarta,single,0.0,1
22.0,26159621.0,70964566.0,43.0,1.0,employee,bachelor,Jakarta,divorced,0.0,1
33.0,22830363.0,56092789.0,25.0,2.0,entrepreneur,master,Yogyakarta,divorced,0.0,1
23.0,6957741.0,51570336.0,36.0,8.0,civil_servant,master,Bandung,single,1.0,1
46.0,6541966.0,44530378.0,70.0,9.0,employee,bachelor,Jakarta,married,0.0,0
53.0,32149385.0,27406853.0,35.0,8.0,freelance,master,Yogyakarta,married,0.0,0
35.0,21839725.0,41690660.0,39.0,8.0,civil_servant,bachelor,Bekasi,single,0.0,1
24.0,13821185.0,49938572.0,72.0,4.0,freelance,high_school,Jakarta,single,0.0,1
49.0,4278225.0,33644212.0,19.0,0.0,civil_servant,high_school,Yogyakarta,married,0.0,0
53.0,23974762.0,40143842.0,11.0,9.0,freelance,diploma,Surabaya,married,0.0,0
54.0,19591143.0,58932491.0,19.0,8.0,civil_servant,master,Bekasi,single,0.0,1
36.0,8310685.0,6303420.0,66.0,10.0,entrepreneur,master,Bekasi,divorced,0.0,0
39.0,30517615.0,29013036.0,36.0,2.0,employee,master,Bekasi,single,0.0,0
23.0,13544564.0,34638964.0,55.0,4.0,civil_servant,high_school,Surabaya,divorced,0.0,0
32.0,17684994.0,17486710.0,53.0,1.0,entrepreneur,diploma,Yogyakarta,married,0.0,0
22.0,16829675.0,48706418.0,26.0,5.0,employee,master,Yogyakarta,divorced,0.0,1
52.0,27495879.0,30109862.0,66.0,1.0,employee,master,Jakarta,single,0.0,1
46.0,10088254.0,67620987.0,8.0,3.0,entrepreneur,master,Bekasi,married,0.0,0
26.0,9128395.0,29721218.0,67.0,8.0,entrepreneur,high_school,Yogyakarta,married,0.0,1
28.0,31608175.0,7032667.0,72.0,5.0,employee,diploma,Bandung,divorced,0.0,0
33.0,29624162.0,65206919.0,9.0,5.0,entrepreneur,diploma,Yogyakarta,divorced,0.0,1
57.0,16117460.0,56714321.0,21.0,7.0,employee,master,Surabaya,married,0.0,1
44.0,13754569.0,75174021.0,46.0,8.0,civil_servant,bachelor,Jakarta,single,1.0,1
24.0,14879445.0,1997491.0,23.0,0.0,employee,bachelor,Surabaya,divorced,0.0,0
42.0,4275310.0,38554601.0,39.0,7.0,entrepreneur,master,Surabaya,single,0.0,0
22.0,22754933.0,62286192.0,41.0,7.0,freelance,diploma,Surabaya,married,0.0,0
36.0,32201090.0,71858918.0,58.0,2.0,civil_servant,high_school,Jakarta,single,0.0,0
52.0,15564908.0,70672014.0,23.0,0.0,civil_servant,master,Bandung,married,0.0,1
23.0,28635037.0,39814112.0,31.0,2.0,entrepreneur,master,Bandung,single,0.0,0
28.0,15477867.0,68780176.0,10.0,9.0,employee,bachelor,Bekasi,married,0.0,0
60.0,3948724.0,39077066.0,32.0,6.0,employee,diploma,Bandung,single,1.0,1
57.0,25117067.0,17752307.0,70.0,9.0,entrepreneur,master,Bandung,divorced,0.0,0
33.0,8026910.0,6289684.0,38.0,6.0,employee,bachelor,Bekasi,single,0.0,0
41.0,12141242.0,59074842.0,30.0,10.0,entrepreneur,master,Bandung,single,0.0,1
37.0,29917935.0,37938632.0,69.0,9.0,freelance,master,Jakarta,single,1.0,0
45.0,28219092.0,76492076.0,59.0,0.0,freelance,master,Jakarta,divorced,0.0,0
24.0,11481110.0,61370019.0,35.0,3.0,entrepreneur,diploma,Yogyakarta,married,0.0,1
59.0,6924756.0,10730214.0,66.0,7.0,entrepreneur,diploma,Bekasi,single,0.0,0
51.0,11848248.0,50071235.0,10.0,9.0,freelance,master,Jakarta,divorced,0.0,0
38.0,16377456.0,67185777.0,69.0,0.0,freelance,high_school,Yogyakarta,married,0.0,0
59.0,24239887.0,69509090.0,46.0,1.0,entrepreneur,bachelor,Bandung,married,0.0,0
51.0,5232845.0,59364038.0,18.0,10.0,freelance,high_school,Bandung,married,0.0,0
30.0,33845847.0,77270991.0,47.0,0.0,employee,high_school,Jakarta,married,0.0,1
38.0,23126428.0,52197737.0,52.0,1.0,freelance,master,Bandung,married,1.0,1
33.0,20498721.0,11658215.0,57.0,7.0,entrepreneur,diploma,Yogyakarta,single,0.0,1
25.0,3731487.0,73948914.0,38.0,5.0,entrepreneur,diploma,Bandung,divorced,0.0,0
21.0,16182020.0,48254364.0,66.0,9.0,freelance,high_school,Surabaya,divorced,0.0,0
43.0,24771040.0,52106208.0,25.0,2.0,freelance,diploma,Surabaya,married,0.0,1
33.0,13004435.0,47796327.0,33.0,8.0,civil_servant,high_school,Jakarta,divorced,0.0,1
22.0,19706061.0,1071279.0,9.0,5.0,civil_servant,high_school,Jakarta,single,0.0,0
23.0,4844897.0,50766344.0,70.0,5.0,freelance,diploma,Jakarta,single,0.0,1
35.0,19904542.0,24899588.0,33.0,4.0,freelance,diploma,Surabaya,married,1.0,0
59.0,32238024.0,31078485.0,23.0,2.0,employee,high_school,Bandung,married,0.0,0
58.0,13993686.0,5019317.0,60.0,6.0,entrepreneur,master,Jakarta,divorced,0.0,0
56.0,29610161.0,58389702.0,51.0,9.0,employee,master,Jakarta,single,0.0,1
37.0,6616691.0,71597928.0,69.0,8.0,freelance,master,Jakarta,married,0.0,1
21.0,13936320.0,41583753.0,22.0,10.0,employee,diploma,Bandung,divorced,0.0,0
60.0,19666269.0,62893305.0,70.0,8.0,entrepreneur,diploma,Jakarta,single,0.0,0
41.0,28139618.0,77455635.0,23.0,5.0,employee,high_school,Yogyakarta,divorced,0.0,0
26.0,19465166.0,7270777.0,56.0,6.0,civil_servant,master,Yogyakarta,divorced,0.0,0
23.0,25434688.0,32932509.0,15.0,8.0,civil_servant,master,Surabaya,married,1.0,1
29.0,5721212.0,63202668.0,25.0,7.0,civil_servant,bachelor,Yogyakarta,married,0.0,1
30.0,19815891.0,75398780.0,19.0,9.0,employee,high_school,Jakarta,divorced,0.0,0
57.0,23327611.0,75260798.0,66.0,4.0,entrepreneur,master,Bandung,divorced,0.0,1
47.0,12148859.0,44741662.0,20.0,6.0,freelance,bachelor,Jakarta,married,0.0,0
33.0,33892322.0,67493127.0,28.0,4.0,entrepreneur,bachelor,Jakarta,divorced,0.0,0
24.0,34070634.0,67426112.0,32.0,3.0,civil_servant,bachelor,Bandung,single,0.0,1
43.0,32338897.0,58327068.0,27.0,10.0,entrepreneur,diploma,Surabaya,married,0.0,1
28.0,22440873.0,36351459.0,64.0,6.0,entrepreneur,high_school,Surabaya,married,0.0,0
40.0,19801495.0,24118464.0,28.0,7.0,employee,high_school,Jakarta,single,0.0,0
29.0,13113832.0,79902519.0,69.0,2.0,entrepreneur,diploma,Bandung,married,0.0,0
39.0,34598794.0,27282567.0,31.0,6.0,civil_servant,bachelor,Bandung,divorced,0.0,1
